Year,Week,Season,Customers,Orders,Units,Value,Return_Units,Return_Value,Partner,Delivery_Type,Store_Type,Next_Customer_Type,Return_Type,Markdown_Type,Despatch_Type
2023,9,S20231,9,12,27,847.49,2,78.47,Next,Store,UK_Next_Store,LauraAshley,Store,FP,Home
2023,13,S20231,6,8,13,1425.98,1,159.05,Next,Courier,Courier,,Courier,FP,Home
2023,7,S20231,9,12,20,843.03,2,105.38,Next,Store,UK_Next_Store,,Store,FP,Home
2023,18,S20231,3,4,7,196.03,1,29.4,Next,Parcelshop,Courier,,Courier,FP,Home
2023,1,S20231,3,4,5,497.37,1,84.55,Next,Store,UK_Next_Store,,,FP,Home
2023,2,S20231,6,8,14,351.65,2,32.65,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,3,S20231,6,8,17,1337.18,2,133.72,Next,Courier,Courier,,,MD,Home
2023,21,S20231,3,4,7,166.76,1,25.01,Next,Courier,Courier,,,FP,Home
2023,22,S20231,3,4,7,1094.29,1,195.41,Next,Courier,Courier,LauraAshley,,MD,Home
2023,9,S20231,3,4,5,125.82,1,36.49,Next,Parcelshop,Courier,,Store,MD,Home
2023,22,S20231,6,8,13,78.73,2,15.14,Next,Parcelshop,Courier,,,MD,Home
2023,10,S20231,9,12,24,2042.71,4,357.47,Next,Store,UK_Next_Store,LauraAshley,Courier,FP,Home
2023,21,S20231,3,4,5,88.34,1,15.02,Next,Parcelshop,Courier,,,FP,Home
2023,3,S20231,3,4,5,209.7,1,27.26,Next,Courier,Courier,LauraAshley,,FP,Home
2023,15,S20231,3,4,5,61.37,1,10.43,Next,Parcelshop,Courier,LauraAshley,,FP,Home
2023,5,S20231,15,20,37,399.43,8,90.68,Next,Store,UK_Next_Store,,Courier,MD,Home
2023,8,S20231,6,8,17,127.33,4,37.45,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,25,S20231,9,12,22,1509.86,5,497.57,Next,Courier,Courier,LauraAshley,Store,FP,Home
2023,25,S20231,3,4,5,103.7,1,25.93,Next,Courier,Courier,,Courier,FP,Home
2023,14,S20231,6,8,17,895.5,4,221.24,Next,Courier,Courier,,Store,FP,Home
2023,23,S20231,3,4,5,154.6,1,26.28,Next,Store,UK_Next_Store,LauraAshley,Courier,MD,Home
2023,4,S20231,12,16,37,577.49,10,101.45,Next,Courier,Courier,LauraAshley,Store,MD,Home
2023,16,S20231,3,4,7,31.34,2,7.61,Next,Store,UK_Next_Store,,,MD,Home
2023,23,S20231,36,48,110,3773.64,32,1152.68,Next,Courier,Courier,,Courier,FP,Home
2023,25,S20231,3,4,7,626.8,2,223.86,Reiss,Courier,Courier,,,FP,Home
2023,12,S20231,3,4,7,82.27,2,34.08,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,17,S20231,3,4,7,42.25,2,15.09,Next,Parcelshop,Courier,,,MD,Home
2023,8,S20231,9,12,17,2056.08,6,761.96,Next,Courier,Courier,,,MD,Home
2023,14,S20231,9,12,17,1219.42,6,365.83,Reiss,Store,UK_Reiss_Store,,,MD,Mixed
2023,20,S20231,3,4,7,36.3,2,6.74,Next,Courier,UK_Next_Store,,,FP,Mixed
2023,17,S20231,3,4,7,488.38,3,177.91,Next,Store,International_Next_Store,,,FP,Mixed
2023,25,S20231,3,4,7,74.69,3,33.61,JOJO,Store,UK_Next_Store,,Store,FP,Mixed
2023,4,S20231,6,8,13,215.46,5,103.59,Reiss,Store,UK_Reiss_Store,,,FP,Mixed
2023,9,S20231,6,8,14,1225.95,5,634.87,Reiss,Store,UK_Reiss_Store,,Store,MD,Mixed
2023,4,S20231,3,4,7,192.04,3,102.88,Reiss,Store,UK_Next_Store,,Courier,MD,Mixed
2023,1,S20231,3,4,5,385.38,2,161.86,Reiss,Courier,Courier,,Courier,FP,Mixed
2023,16,S20231,6,8,13,1891.93,5,618.52,Reiss,Store,UK_Reiss_Store,,Store,FP,Mixed
2023,23,S20231,6,8,10,191.96,4,49.91,Next,Parcelshop,Courier,,Courier,MD,Mixed
2023,20,S20231,48,64,153,1173.55,67,436.82,JOJO,Store,UK_Next_Store,,,FP,Mixed
2023,22,S20231,24,32,70,501.29,32,240.62,VS,Courier,Courier,,,FP,Mixed
2023,5,S20231,3,4,5,91.41,2,45.71,Reiss,Store,UK_Next_Store,,,FP,Mixed
2023,6,S20231,3,4,7,629.11,3,390.95,Reiss,Courier,Courier,,Store,MD,Mixed
2023,8,S20231,6,8,14,1209.82,7,756.14,Reiss,Courier,Courier,,Courier,FP,Mixed
2023,22,S20231,3,4,5,93.56,2,39.3,Next,Store,UK_VS_Store,,Store,FP,Mixed
2023,18,S20231,9,12,14,2074.75,7,881.77,Reiss,Courier,Courier,,Courier,FP,Mixed
2023,19,S20231,3,4,5,362.95,0,0,Reiss,Store,UK_Reiss_Store,,,MD,Mixed
2023,24,S20231,3,4,7,143.64,0,0,JOJO,Courier,Courier,,Courier,FP,Mixed
2023,24,S20231,3,4,7,91.87,0,0,Next,Courier,Courier,,Store,FP,Mixed
2023,1,S20231,3,4,5,86.85,0,0,GAP,Courier,Courier,,Store,FP,Mixed
2023,18,S20231,3,4,5,330.68,0,0,Reiss,Courier,Courier,,Store,MD,Mixed
2023,9,S20231,3,4,7,656.76,0,0,Next,Mixed,Mixed,,,MD,Mixed
2023,20,S20231,18,24,46,6202.1,3,424.71,Reiss,Courier,Courier,,Store,FP,Mixed
2023,12,S20231,6,8,14,1152.21,1,69.96,Reiss,Courier,Courier,,,MD,Mixed
2023,5,S20231,3,4,5,283.9,0,0,Next,Parcelshop,Courier,,Store,MD,Mixed
2023,5,S20231,3,4,5,41.79,0,0,GAP,Store,UK_Next_Store,,,FP,Mixed
2023,1,S20231,3,4,7,69.9,1,10.49,GAP,Store,UK_Next_Store,,Store,FP,Mixed
2023,2,S20231,3,4,7,117.53,1,20.99,Next,Store,UK_Next_Store,,,MD,Mixed
2023,7,S20231,3,4,7,33.87,1,7.02,Next,Store,International_Next_Store,,,MD,Mixed
2023,18,S20231,3,4,7,178.59,1,31.89,Next,Parcelshop,Courier,,Courier,MD,Mixed
2023,2,S20231,3,4,5,1122.71,1,235.77,Reiss,Courier,Courier,,Courier,FP,Mixed
2023,14,S20231,21,28,61,778.71,9,97.66,Next,Parcelshop,Courier,,,MD,MWR
2023,7,S20231,3,4,5,145.18,1,18.87,Next,Courier,Courier,,Courier,FP,MWR
2023,20,S20231,3,4,7,169.76,1,20.61,Next,Mixed,Mixed,,,FP,MWR
2023,7,S20231,3,4,7,158.77,1,23.82,Next,Store,UK_Next_Store,,Courier,FP,MWR
2023,17,S20231,3,4,7,53.54,1,9.56,Next,Parcelshop,Courier,,Courier,FP,MWR
2023,10,S20231,3,4,7,45.17,1,9.36,Next,Store,International_Next_Store,,,MD,MWR
2023,3,S20231,3,4,5,40.33,1,10.08,Next,Parcelshop,Courier,,,MD,MWR
2023,18,S20231,6,8,13,334.14,3,80.96,Next,Parcelshop,Courier,,,FP,MWR
2023,14,S20231,3,4,7,54.74,2,13.29,Next,Store,International_Next_Store,,Store,FP,MWR
2023,4,S20231,3,4,7,183.89,2,34.15,Next,Parcelshop,Courier,,Store,MD,MWR
2023,13,S20231,3,4,7,63.99,2,15.54,Next,Store,International_Next_Store,,,MD,MWR
2023,13,S20231,3,4,7,87.38,2,26.21,Next,Parcelshop,Courier,,Store,Mixed,MWR
2023,1,S20231,27,36,76,1045.98,21,361.28,Next,Parcelshop,Courier,,,MD,MWR
2023,9,S20231,3,4,7,133.89,2,55.47,Next,Store,UK_Next_Store,,Store,FP,MWR
2023,14,S20231,3,4,5,88.34,1,22.09,Next,Store,UK_Next_Store,,,MD,MWR
2023,25,S20231,3,4,7,195.48,2,58.64,Next,Store,Lipsy Concession,,,FP,MWR
2023,5,S20231,3,4,7,168.99,2,41.04,Next,Store,UK_Next_Store,,,FP,MWR
2023,14,S20231,3,4,7,100.01,2,18.57,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,1,S20231,9,12,17,398.28,6,119.48,Next,Parcelshop,Courier,,Store,FP,MWR
2023,25,S20231,3,4,7,50.93,2,15.28,Next,Courier,Courier,,Store,Mixed,Other
2023,23,S20231,3,4,7,52.23,2,18.65,Next,Parcelshop,Courier,,Courier,FP,Other
2023,26,S20231,3,4,5,38.71,2,22.45,Next,Courier,Courier,Bath and Body Works,Store,FP,Other
2023,23,S20231,3,4,7,530.02,3,283.94,Reiss,Courier,Courier,,,FP,Other
2023,3,S20231,6,8,14,95.79,5,35.92,Next,Parcelshop,Courier,,Courier,MD,WWR
2023,8,S20231,3,4,7,155.55,3,56.66,Next,Courier,Courier,LauraAshley,Store,MD,WWR
2023,4,S20231,3,4,5,93.56,2,24.33,Next,Parcelshop,Courier,,,FP,WWR
2023,16,S20231,15,20,34,834.43,0,0,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,8,S20231,6,8,13,148.79,0,0,Next,Parcelshop,Courier,,Courier,MD,WWR
2023,7,S20231,3,4,7,91.41,0,0,Next,Store,UK_Next_Store,,Store,FP,WWR
2023,1,S20231,3,4,5,135.5,0,0,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,26,S20231,3,4,7,336.06,0,0,Next,Store,UK_Next_Store,,,FP,WWR
2023,24,S20231,21,28,63,1179.53,3,58.98,Next,Courier,Courier,,Courier,MD,WWR
2023,5,S20231,6,8,13,227.57,1,14.88,Next,Store,Lipsy Concession,,,FP,WWR
2023,5,S20231,3,4,7,95.17,0,0,Next,Parcelshop,Courier,,Courier,MD,WWR
2023,20,S20231,3,4,7,261.17,1,31.71,Next,Courier,Courier,LauraAshley,Courier,FP,WWR
2023,21,S20231,6,8,14,126.57,1,9.49,Next,Store,Lipsy Concession,,,FP,WWR
2023,18,S20231,3,4,5,48.98,1,12.25,Next,Courier,Courier,LauraAshley,,MD,WWR
2023,19,S20231,9,12,20,463.77,2,67.25,Next,Courier,Courier,,,FP,WWR
2023,7,S20231,9,12,22,1061.95,3,181.01,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,15,S20231,3,4,7,178.76,1,26.81,Next,Store,Lipsy Concession,,Store,FP,WWR
2023,20,S20231,3,4,7,249.65,1,30.31,Next,Store,UK_Next_Store,LauraAshley,,FP,WWR
2023,22,S20231,3,4,7,467.8,1,43.44,Next,Mixed,Mixed,,,FP,WWR
2023,19,S20231,3,4,7,57.46,1,6.98,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,8,S20231,3,4,7,199.72,1,29.96,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,23,S20231,3,4,5,60.07,1,15.02,Next,Store,International_Next_Store,,Store,FP,WWR
2023,25,S20231,21,28,49,1359.84,9,362.16,Next,Parcelshop,Courier,,Courier,FP,WWR
2023,9,S20231,3,4,7,165.15,1,29.49,Next,Courier,Courier,,Courier,MD,WWR
2023,2,S20231,3,4,5,253.95,1,53.33,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,3,S20231,3,4,7,135.39,2,32.88,Next,Courier,Courier,,Courier,Mixed,WWR
2023,18,S20231,15,20,34,1114.65,8,170.48,Next,Store,UK_Next_Store,LauraAshley,Store,FP,WWR
2023,23,S20231,3,4,7,156.7,2,38.06,Next,Courier,Courier,Mixed,,FP,WWR
2023,18,S20231,6,8,13,84.88,3,20.57,Next,Store,International_Next_Store,,Store,MD,WWR
2023,4,S20231,6,8,14,164.54,4,58.76,Next,Courier,Courier,,,FP,WWR
2023,25,S20231,3,4,7,100.01,2,41.43,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,19,S20231,3,4,7,370.63,2,132.37,Next,Courier,Courier,,Courier,FP,Branded
2023,13,S20231,3,4,7,120.29,2,36.09,Next,Courier,Courier,LauraAshley,,MD,Branded
2023,21,S20231,3,4,7,537.7,2,130.58,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,25,S20231,6,8,14,641.21,0,0,Next,Store,UK_Next_Store,,Courier,MD,Branded
2023,7,S20231,3,4,5,151.48,0,0,Next,Courier,Courier,LauraAshley,Courier,FP,Branded
2023,16,S20231,3,4,7,144.79,0,0,Reiss,Parcelshop,Courier,,,MD,Branded
2023,26,S20231,3,4,5,62.56,0,0,JOJO,Store,International_JOJO_Store,,,FP,Branded
2023,1,S20231,3,4,7,671.05,0,0,Next,Store,International_Next_Store,,Store,FP,Branded
2023,24,S20231,3,4,7,86.42,0,0,Next,Parcelshop,Courier,Bath and Body Works,,FP,Branded
2023,3,S20231,3,4,7,311.86,0,0,Next,Courier,Courier,LauraAshley,Store,FP,Branded
2023,9,S20231,3,4,5,699.01,0,0,Reiss,Store,International_Next_Store,,,FP,Branded
2023,16,S20231,3,4,7,306.49,1,28.46,GAP,Parcelshop,Courier,,Store,FP,Branded
2023,15,S20231,9,12,22,101.21,2,7.82,Next,Store,UK_Next_Store,Bath and Body Works,Store,MD,Branded
2023,25,S20231,3,4,7,181.74,1,27.26,Next,Courier,Courier,Aubin,Store,MD,Branded
2023,13,S20231,3,4,5,148.22,1,37.06,Next,Store,UK_Next_Store,Aubin,,MD,Branded
2023,21,S20231,3,4,5,180.67,1,52.39,Next,Courier,Courier,LauraAshley,,FP,Branded
2023,11,S20231,3,4,7,275.58,1,49.21,Next,Store,Lipsy Concession,,Store,FP,Branded
2023,20,S20231,3,4,7,191.57,1,28.74,GAP,Parcelshop,Courier,,Store,FP,Branded
2023,20,S20231,3,4,7,99.86,1,12.13,JOJO,Courier,Courier,,,MD,Branded
2023,12,S20231,3,4,7,264.55,1,24.57,VS,Store,UK_Next_Store,,Courier,FP,Branded
2023,25,S20231,3,4,7,41.79,1,5.07,Next,Courier,Courier,Bath and Body Works,Courier,MD,Branded
2023,7,S20231,3,4,7,89.87,1,13.48,VS,Courier,Courier,,Store,FP,Branded
2023,5,S20231,21,28,59,4370.12,11,1018.46,Reiss,Store,UK_Next_Store,,Courier,FP,Branded
2023,14,S20231,3,4,7,229.06,1,47.45,Next,Courier,Courier,,Store,FP,Branded
2023,2,S20231,3,4,7,1232.86,1,220.15,Reiss,Parcelshop,Courier,,Store,FP,Branded
2023,7,S20231,3,4,7,735.11,2,220.53,Reiss,Parcelshop,Courier,,Store,MD,Branded
2023,22,S20231,3,4,7,729.73,2,177.22,Reiss,Parcelshop,Courier,,Courier,MD,Branded
2023,15,S20231,3,4,7,265.36,2,49.28,Next,Store,UK_Next_Store,Aubin,Store,MD,Branded
2023,25,S20231,3,4,7,109.83,2,26.67,JOJO,Store,UK_Next_Store,,Courier,FP,Branded
2023,2,S20231,3,4,7,71.41,2,21.42,Next,Store,UK_Next_Store,,,FP,CWR
2023,22,S20231,3,4,7,306.87,2,109.6,Next,Store,UK_Next_Store,LauraAshley,Store,FP,Home
2023,21,S20231,3,4,7,370.21,2,153.37,JOJO,Courier,Courier,,,FP,Home
2023,4,S20231,3,4,7,284.21,2,101.5,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,12,S20231,3,4,7,133.66,2,40.1,Next,Parcelshop,Courier,,Courier,FP,Home
2023,14,S20231,3,4,7,166.12,2,40.34,Next,Store,International_Next_Store,,,MD,Home
2023,18,S20231,3,4,7,512.96,2,95.26,Next,Store,UK_Next_Store,,Courier,FP,Home
2023,1,S20231,3,4,7,626.8,2,152.22,Next,Courier,Courier,LauraAshley,,FP,Home
2023,2,S20231,3,4,7,68.41,2,20.52,Next,Parcelshop,Courier,,,MD,Home
2023,6,S20231,6,8,13,677.73,5,325.83,Next,Store,International_Next_Store,,Store,FP,Home
2023,21,S20231,3,4,7,648.46,3,402.97,Next,Courier,Courier,,Courier,MD,Home
2023,3,S20231,3,4,7,520.41,3,278.79,Next,Parcelshop,Courier,LauraAshley,,FP,Home
2023,5,S20231,3,4,7,256.17,3,115.28,Next,Store,UK_Next_Store,LauraAshley,Store,MD,Home
2023,20,S20231,3,4,7,839.19,3,305.7,Next,Courier,Courier,,Courier,MD,Home
2023,9,S20231,9,12,27,1513.08,11,400.69,Next,Courier,Courier,,Courier,MD,Home
2023,6,S20231,3,4,7,164.54,3,59.94,GAP,Courier,Courier,,,FP,Mixed
2023,21,S20231,6,8,17,369.48,7,159.75,Reiss,Store,UK_Reiss_Store,,,MD,Mixed
2023,22,S20231,3,4,7,343.44,3,183.99,JOJO,Courier,Courier,,Courier,FP,Mixed
2023,7,S20231,3,4,7,132.27,3,82.2,VS,Store,UK_Next_Store,,,FP,Mixed
2023,21,S20231,3,4,7,614.51,3,329.2,Reiss,Courier,Courier,,Courier,MD,Mixed
2023,5,S20231,3,4,7,1303.15,3,586.42,Reiss,Courier,Courier,,Courier,MD,Mixed
2023,21,S20231,6,8,14,356.89,7,151.68,JOJO,Store,UK_JOJO_Store,,Store,FP,Mixed
2023,14,S20231,3,4,7,379.08,3,105.6,Reiss,Courier,Courier,,,MD,Mixed
2023,7,S20231,3,4,7,158.01,3,57.56,GAP,Store,UK_Next_Store,,,FP,Mixed
2023,26,S20231,3,4,7,59.91,4,35.95,JOJO,Store,UK_Next_Store,,Store,FP,Mixed
2023,9,S20231,6,8,13,361.72,7,243.47,GAP,Courier,Courier,,,FP,Mixed
2023,8,S20231,3,4,7,927.53,4,768.52,Reiss,Courier,Courier,,Courier,MD,Mixed
2023,4,S20231,3,4,5,80.65,3,60.49,GAP,Courier,Courier,,Courier,FP,Mixed
2023,7,S20231,3,4,7,210.52,4,126.31,Next,Courier,Courier,,Courier,MD,MWR
2023,4,S20231,3,4,7,86.42,4,41.98,Next,Parcelshop,Courier,,,MD,MWR
2023,18,S20231,9,12,22,314.55,12,111.52,Next,Courier,Courier,,Store,MD,MWR
2023,1,S20231,3,4,7,134.5,4,65.33,Next,Parcelshop,Courier,,,FP,WWR
2023,13,S20231,6,8,13,332.53,8,214.87,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,23,S20231,6,8,17,193.26,10,142.1,Next,Store,UK_JOJO_Store,,,MD,WWR
2023,16,S20231,21,28,56,1358.23,34,1195.73,Next,Store,UK_Next_Store,,Courier,FP,WWR
2023,24,S20231,3,4,7,172.83,4,123.45,Next,Courier,Courier,LauraAshley,Courier,FP,WWR
2023,17,S20231,3,4,7,405.42,4,243.25,Next,Parcelshop,Courier,,,FP,WWR
2023,12,S20231,3,4,7,291.89,4,141.78,Next,Courier,Courier,LauraAshley,Store,FP,WWR
2023,14,S20231,110,146,329,6901.63,211,2877.08,Next,Store,UK_Next_Store,,,MD,Branded
2023,16,S20231,541,718,1101,22096.09,716,12214.06,Next,Store,UK_Next_Store,,Store,MD,Home
2023,19,S20231,173,229,500,4698.84,330,3256.3,Next,Courier,Courier,,Store,MD,Home
2023,21,S20231,68,90,117,3762.12,78,3135.1,Next,Courier,Courier,,Courier,MD,Branded
2023,18,S20231,127,168,369,22226.82,251,21922.63,Next,Parcelshop,Courier,,Store,FP,Branded
2023,13,S20231,53,70,117,1618.86,81,1400.94,Next,Courier,Courier,LauraAshley,,MD,Home
2023,9,S20231,2346,3095,6821,157130.89,4775,115498.46,Next,Courier,Courier,,,MD,MWR
2023,14,S20231,506,667,1492,31826.93,1059,19201.75,Next,Store,UK_Next_Store,,Store,MD,Home
2023,2,S20231,239,315,739,75331.34,532,35249.77,Reiss,Store,UK_Next_Store,,Store,FP,Branded
2023,19,S20231,205,270,644,14308.73,470,8876.3,Next,Courier,Courier,,Courier,FP,MWR
2023,3,S20231,133,175,369,9674.25,273,7515.24,Next,Store,UK_Next_Store,,Store,FP,Home
2023,3,S20231,583,766,1616,73213.12,1212,68637.3,Reiss,Store,UK_Reiss_Store,,Store,MD,Branded
2023,21,S20231,2447,3215,7789,268613.16,5920,296029.7,Next,Courier,Courier,,,FP,Branded
2023,18,S20231,1408,1846,3604,241486.18,2775,232423.75,Next,Courier,Courier,,Courier,FP,Home
2023,9,S20231,6432,8426,18138,1488777.47,14148,1219339.77,Next,Courier,Courier,,Store,FP,Branded
2023,7,S20231,1047,1368,3252,96721.32,2569,64946.34,Next,Store,UK_Next_Store,,Store,FP,WWR
2023,19,S20231,4614,6028,14116,174419.94,11293,90699.98,Next,Store,UK_Next_Store,,Store,MD,WWR
2023,24,S20231,46,60,114,2007.33,92,1376.96,GAP,Courier,Courier,,Store,MD,Branded
2023,24,S20231,23,30,61,436.38,50,375.57,Next,Store,UK_Next_Store,,Courier,MD,Home
2023,1,S20231,23,30,44,7314,37,7688.01,Next,Courier,Courier,LauraAshley,Courier,FP,Home
2023,6,S20231,23,30,61,712.99,51,864.35,Next,Store,International_Next_Store,,,MD,Mixed
2023,25,S20231,465,606,1215,137704.82,1033,146346.79,Next,Courier,Courier,,Courier,FP,Home
2023,18,S20231,1032,1344,3235,79283.85,2782,71590.74,Next,Store,UK_Next_Store,,Store,MD,MWR
2023,11,S20231,666,866,2056,72197.01,1789,53398.05,Next,Courier,Courier,,,FP,MWR
2023,25,S20231,20,26,51,1366.29,45,783.61,Next,Store,UK_Next_Store,LauraAshley,Store,FP,WWR
2023,9,S20231,70,91,160,8534.31,142,6438.07,Next,Parcelshop,Courier,,Store,FP,Branded
2023,6,S20231,50,65,124,2256.3,112,2139.85,Next,Courier,Courier,LauraAshley,,MD,Home
2023,12,S20231,10,13,24,390.45,22,447.39,Next,Parcelshop,Courier,,Courier,MD,WWR
2023,8,S20231,1544,2006,4289,107268.35,3946,143100.33,Next,Courier,Courier,,Store,MD,Home
2023,13,S20231,33988,44122,72667,2618922.87,67580,3044483.87,Next,Store,UK_Next_Store,,Store,FP,WWR
2023,23,S20231,37,48,97,3693.37,91,3638.16,Next,Parcelshop,Courier,,Courier,FP,WWR
2023,24,S20231,344,446,1004,20046.54,954,16190.98,Next,Courier,Courier,,Store,MD,Home
2023,4,S20231,27,35,68,12888.28,65,8007.79,Next,Courier,Courier,LauraAshley,Courier,FP,Home
2023,4,S20231,116,150,239,5904.35,232,4871.71,Next,Courier,Courier,,Store,FP,WWR
2023,1,S20231,530,684,1511,39564.77,1481,40718.2,Next,Courier,Courier,,Courier,FP,Branded
2023,8,S20231,762,983,1874,145729.44,1855,180314.91,Reiss,Store,UK_Next_Store,,,FP,Branded
2023,2,S20231,514,663,1422,151935.08,1422,220305.87,Next,Courier,Courier,,Courier,FP,Home
2023,5,S20231,132,170,250,10268.31,0,0,Next,Courier,Courier,,Store,FP,WWR
2023,16,S20231,550,708,1568,88361.27,16,946.73,Next,Courier,Courier,,Courier,FP,Mixed
2023,15,S20231,941,1210,2489,86617.07,50,1479,Next,Courier,Courier,,Store,FP,WWR
2023,1,S20231,14,18,41,959.79,1,15.22,Reiss,Parcelshop,Courier,,,MD,Branded
2023,1,S20231,14,18,32,432.89,1,11.5,Next,Courier,Courier,,,FP,CWR
2023,19,S20231,14,18,34,160.77,2,9.93,Next,Store,UK_Next_Store,LauraAshley,,MD,Home
2023,5,S20231,14,18,32,1534.36,2,119.87,Next,Courier,Courier,,Store,FP,Home
2023,6,S20231,14,18,22,3466.54,2,456.95,Next,Courier,Courier,LauraAshley,,MD,Home
2023,19,S20231,14,18,37,1600.62,3,162.23,Next,Courier,Courier,,Store,MD,Home
2023,8,S20231,14,18,41,1588.28,4,162.7,Next,Store,UK_Next_Store,LauraAshley,Store,FP,WWR
2023,19,S20231,7,9,20,387.91,2,32.97,VS,Courier,Courier,,Store,MD,Branded
2023,17,S20231,7,9,20,350.04,2,22.75,Next,Courier,Courier,LauraAshley,,FP,Branded
2023,3,S20231,14,18,34,2346.73,4,234.67,Reiss,Courier,Courier,,,FP,Branded
2023,23,S20231,7,9,20,139.31,3,21.94,JOJO,Store,UK_Next_Store,,Courier,FP,Branded
2023,16,S20231,14,18,41,7233.04,6,1323.12,Next,Courier,Courier,LauraAshley,Courier,FP,Home
2023,13,S20231,42,54,83,1690.52,12,354.4,Next,Courier,Courier,,Store,MD,Home
2023,5,S20231,14,18,39,816.15,6,156.95,Next,Courier,Courier,,Courier,MD,Home
2023,7,S20231,7,9,17,1020.24,3,189.04,Reiss,Store,UK_Next_Store,,Store,FP,Mixed
2023,4,S20231,7,9,14,1599.65,3,291.36,Reiss,Courier,Courier,,,FP,Mixed
2023,1,S20231,7,9,17,509.74,3,58.47,Next,Parcelshop,Courier,,Courier,FP,MWR
2023,8,S20231,204,262,579,18646.06,116,3175.3,Next,Parcelshop,Courier,,Store,FP,Branded
2023,26,S20231,4024,5168,12527,607138.91,2631,133890.92,Reiss,Courier,Courier,,,MD,Branded
2023,14,S20231,516,662,1186,53531.44,261,14725.66,Next,Store,UK_Next_Store,,Courier,FP,Branded
2023,19,S20231,20692,26546,62014,1935506.03,14263,645481.3,Next,Courier,Courier,,,FP,Home
2023,7,S20231,25193,32302,77413,2248746,18579,674619.44,Next,Store,UK_Next_Store,,,FP,WWR
2023,26,S20231,435,557,1247,55608.85,312,14609.03,Next,Store,UK_Next_Store,,,FP,MWR
2023,17,S20231,497,636,1218,276208.66,317,61103.8,Next,Courier,Courier,,Courier,FP,Home
2023,6,S20231,36,46,104,1497.77,28,262.11,Next,Store,UK_Next_Store,,,MD,Home
2023,24,S20231,235,300,523,61350.56,146,14557.56,Reiss,Courier,Courier,,Store,FP,Branded
2023,3,S20231,15226,19430,46928,725501.26,13609,220913.19,Next,Store,UK_Next_Store,,,FP,WWR
2023,26,S20231,11,14,29,786.11,9,304.96,VS,Courier,Courier,,Courier,FP,Branded
2023,5,S20231,11,14,29,838.81,9,377.46,Next,Parcelshop,Courier,,Courier,MD,Branded
2023,10,S20231,33,42,86,1270.32,28,516.99,Next,Courier,Courier,,Courier,MD,Mixed
2023,23,S20231,11,14,22,542.43,7,181.22,Next,Courier,Courier,LauraAshley,,MD,WWR
2023,18,S20231,33,42,87,8667.89,30,2540.59,Reiss,Courier,Courier,,,FP,Branded
2023,17,S20231,33,42,90,2003.46,32,463.02,Next,Courier,Courier,LauraAshley,,FP,WWR
2023,17,S20231,4710,5994,13946,149344.14,5021,45703.31,Next,Store,UK_Next_Store,,,MD,Branded
2023,24,S20231,81,103,199,5264.52,74,2055.54,Next,Store,International_Next_Store,,,FP,Branded
2023,11,S20231,539,684,1485,69212.69,564,32858.55,Reiss,Store,UK_Reiss_Store,,,MD,Branded
2023,4,S20231,21055,26678,52748,836573.13,20572,473088.54,Next,Store,UK_Next_Store,,,MD,Mixed
2023,12,S20231,15,19,29,482.98,12,249.82,Next,Store,UK_Next_Store,LauraAshley,,MD,Branded
2023,26,S20231,850,1076,2576,69584.29,1056,29951.5,Next,Courier,Courier,,,FP,Other
2023,18,S20231,453,573,1195,80983.09,502,28916.72,Reiss,Store,UK_Reiss_Store,,,MD,Branded
2023,4,S20231,1144,1447,3147,115351.56,1353,32235.76,Next,Courier,Courier,,Courier,FP,MWR
2023,25,S20231,3429,4335,9720,274700.5,4277,102742.79,Next,Courier,Courier,,,FP,Branded
2023,21,S20231,682,862,1475,19313.33,664,9128.99,Next,Courier,Courier,,Courier,FP,WWR
2023,15,S20231,1950,2464,3910,166433.45,1799,95720.52,Next,Courier,Courier,,Store,FP,Branded
2023,25,S20231,19,24,49,543.61,23,369.99,Next,Parcelshop,Courier,,,MD,Home
2023,20,S20231,19,24,46,1021.63,22,610.76,Next,Store,UK_Next_Store,,,MD,Home
2023,1,S20231,19,24,46,588.09,23,308.75,Next,Store,UK_Next_Store,,Courier,MD,MWR
2023,12,S20231,19,24,51,704.77,26,305.4,Next,Parcelshop,Courier,,,MD,MWR
2023,18,S20231,19,24,53,1484.05,27,491.42,Next,Courier,Courier,,Store,MD,Home
2023,15,S20231,480,606,1179,27655.7,613,12222.22,Next,Courier,Courier,,Store,FP,MWR
2023,20,S20231,23,29,61,1074.47,32,591.84,Next,Store,UK_Next_Store,LauraAshley,,FP,Branded
2023,14,S20231,46,58,134,1949.62,72,1309.45,Next,Parcelshop,Courier,,,MD,Branded
